ID,name,Age,position,Squad,12. MP_Pct,11. Aerial Duels_Won%_Pct,10. TklW90_Pct,9. Blocks90_Pct,8. Passing%_Pct,6. TB90_Pct,7. Crs90_Pct,5. Dribbles_Succ%_Pct,3. SCA90_Pct,2. GCA90_Pct,4. Ast90_Pct,1. Gls90_Pct
2019_Seth Sinovic_Sporting KC,Seth Sinovic,32,"DF (FB, left)",Sporting KC,0.6695710455764075,0.5834782608695652,0.41530054644808745,0.5704584040747029,0.5716694772344013,0.5068027210884354,0.6671232876712329,0.6904332129963899,0.26218487394957984,0.32521008403361346,0.5477792732166891,0.2479892761394102
2019_Juan Fernando Caicedo_New England,Juan Fernando Caicedo,29,FW,New England,0.8009383378016086,0.35478260869565215,0.10450819672131148,0.40407470288624786,0.3600337268128162,0.22874149659863946,0.3917808219178082,0.1588447653429603,0.5882352941176471,0.7344537815126051,0.7812920592193809,0.9001340482573726
2019_Kyle Smith_Orlando City,Kyle Smith,27,"DF-MF (FB, right)",Orlando City,0.6977211796246648,0.7286956521739131,0.7096994535519126,0.8353140916808149,0.47133220910623946,0.5425170068027211,0.5835616438356165,0.38086642599277976,0.18739495798319328,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Gianluca Busio_Sporting KC,Gianluca Busio,16,MF,Sporting KC,0.6695710455764075,0.45652173913043476,0.8456284153005464,0.25127334465195245,0.7352445193929174,0.22874149659863946,0.3082191780821918,0.20487364620938628,0.8630252100840337,0.8647058823529412,0.6608344549125168,0.8277479892761395
2019_Jonathan Campbell_Seattle,Jonathan Campbell,25,DF (CB),Seattle,0.18029490616621985,0.94,0.7622950819672131,0.9244482173174873,0.8566610455311973,0.22874149659863946,0.2842465753424658,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Sebastien Ibeagha_NYCFC,Sebastien Ibeagha,27,"DF (CB, right)",NYCFC,0.6977211796246648,0.8904347826086957,0.5259562841530054,0.41850594227504245,0.8440134907251264,0.22874149659863946,0.07876712328767123,0.9494584837545126,0.10252100840336134,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Christian Ramirez_Los Angeles FC,Christian Ramirez,27,FW,Los Angeles FC,0.5509383378016086,0.35304347826086957,0.2260928961748634,0.1765704584040747,0.5261382799325464,0.8826530612244898,0.19452054794520549,0.3601083032490975,0.5840336134453782,0.9126050420168067,0.8149394347240915,0.8847184986595175
2019_Christian Ramirez_Houston,Christian Ramirez,27,FW,Houston,0.3746648793565684,0.2634782608695652,0.27937158469945356,0.19185059422750425,0.33642495784148396,0.7210884353741497,0.29726027397260274,0.4891696750902527,0.8445378151260504,0.788235294117647,0.7254374158815612,0.9638069705093834
2019_Derrick Jones_Philadelphia,Derrick Jones,21,MF,Philadelphia,0.09584450402144772,,0.9836065573770492,0.669779286926995,0.9797639123102867,0.22874149659863946,0.07876712328767123,,0.426890756302521,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Kyle Duncan_NY Red Bulls,Kyle Duncan,21,DF,NY Red Bulls,0.4497319034852547,0.6965217391304348,0.9460382513661202,0.9083191850594228,0.09780775716694773,0.7831632653061225,0.6767123287671233,0.44314079422382674,0.43529411764705883,0.7210084033613445,0.7812920592193809,0.6005361930294906
2019_Marcelo Silva_Real Salt Lake,Marcelo Silva,29,"DF (CB, right)",Real Salt Lake,0.6072386058981233,0.9608695652173913,0.28415300546448086,0.8539898132427843,0.8305227655986509,0.22874149659863946,0.07876712328767123,0.6191335740072202,0.19243697478991598,0.1495798319327731,0.24629878869448182,0.6554959785522788
2019_Jonathan Lewis_NYCFC,Jonathan Lewis,21,MF,NYCFC,0.2432975871313673,0.1991304347826087,0.0389344262295082,0.0831918505942275,0.16441821247892074,0.22874149659863946,0.6931506849315069,0.6904332129963899,0.6890756302521008,0.8067226890756303,0.9623149394347241,0.2479892761394102
2019_Jonathan Lewis_Colorado,Jonathan Lewis,21,MF,Colorado,0.5180965147453083,0.16608695652173913,0.2459016393442623,0.19185059422750425,0.1391231028667791,0.8979591836734694,0.8945205479452055,0.7220216606498195,0.7932773109243697,0.6773109243697479,0.9219380888290714,0.9336461126005362
2019_Marcus Epps_NY Red Bulls,Marcus Epps,24,MF (AM),NY Red Bulls,0.14075067024128687,0.9104347826086957,0.3790983606557377,0.20458404074702885,0.016863406408094434,0.22874149659863946,0.9301369863013699,0.7220216606498195,0.44789915966386556,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Youness Mokhtar_Columbus,Youness Mokhtar,27,"FW-MF (WM, left)",Columbus,0.306970509383378,0.38782608695652177,0.8087431693989071,0.5382003395585738,0.09021922428330523,0.935374149659864,0.873972602739726,0.15072202166064982,0.9445378151260504,0.7974789915966387,0.24629878869448182,0.7426273458445041
2019_Luis Argudo_Columbus,Luis Argudo,23,MF,Columbus,0.6474530831099196,0.23565217391304347,0.28688524590163933,0.49151103565365023,0.627318718381113,0.858843537414966,0.6178082191780822,0.3303249097472924,0.5554621848739496,0.8067226890756303,0.879542395693136,0.6005361930294906
2019_Danilo Acosta_Orlando City,Danilo Acosta,21,DF,Orlando City,0.306970509383378,0.11739130434782609,0.6311475409836066,0.7156196943972836,0.1205733558178752,0.22874149659863946,0.8123287671232877,0.27346570397111913,0.30084033613445377,0.6403361344537815,0.24629878869448182,0.2479892761394102
2019_Jordan Hamilton_Toronto FC,Jordan Hamilton,22,FW,Toronto FC,0.4698391420911528,0.33652173913043476,0.11543715846994536,0.299660441426146,0.7141652613827993,0.22874149659863946,0.4184931506849315,0.06859205776173286,0.3983193277310924,0.1495798319327731,0.24629878869448182,0.9510723860589813
2019_Jordan Hamilton_Columbus,Jordan Hamilton,22,FW,Columbus,0.18029490616621985,0.8617391304347826,0.0389344262295082,0.5449915110356537,0.13406408094435077,0.22874149659863946,0.6452054794520548,0.9494584837545126,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Nicolás Lodeiro_Seattle,Nicolás Lodeiro,29,MF (AM-WM),Seattle,0.8324396782841823,0.2252173913043478,0.41939890710382516,0.3684210526315789,0.21922428330522767,0.9489795918367347,0.9328767123287671,0.11371841155234658,0.973109243697479,0.9403361344537815,0.879542395693136,0.7928954423592494
2019_PC_Vancouver,PC,24,DF-MF,Vancouver,0.5844504021447721,0.34782608695652173,0.5642076502732241,0.42699490662139217,0.5876897133220911,0.22874149659863946,0.40821917808219177,0.20487364620938628,0.4789915966386555,0.7210084033613445,0.6864064602960969,0.2479892761394102
2019_Jorge Luis Corrales_Chicago,Jorge Luis Corrales,27,"DF (FB, left)",Chicago,0.4912868632707775,0.47739130434782606,0.680327868852459,0.7724957555178268,0.5935919055649241,0.6207482993197279,0.6089041095890411,0.8465703971119134,0.43865546218487395,0.5058823529411764,0.24629878869448182,0.2479892761394102
2019_Jorge Luis Corrales_Montreal,Jorge Luis Corrales,27,"DF (FB, left)",Montreal,0.18029490616621985,0.03217391304347826,0.42691256830601093,0.233446519524618,0.4139966273187184,0.22874149659863946,0.8609589041095891,0.20487364620938628,0.4831932773109244,0.9714285714285714,0.990578734858681,0.2479892761394102
2019_Jay Chapman_Toronto FC,Jay Chapman,25,MF,Toronto FC,0.5509383378016086,0.5008695652173913,0.18989071038251365,0.30220713073005095,0.5615514333895447,0.22874149659863946,0.826027397260274,0.7770758122743683,0.6991596638655462,0.7344537815126051,0.9414535666218035,0.8619302949061662
2019_Ray Gaddis_Philadelphia,Ray Gaddis,29,"DF (FB, right)",Philadelphia,0.9912868632707775,0.4017391304347826,0.8292349726775956,0.6740237691001698,0.6391231028667791,0.22874149659863946,0.5465753424657535,0.51985559566787,0.2638655462184874,0.33949579831932775,0.5013458950201884,0.2479892761394102
2019_Nazmi Albadawi_FC Cincinnati,Nazmi Albadawi,27,MF,FC Cincinnati,0.036193029490616625,,0.9965846994535519,0.9974533106960951,0.011804384485666104,0.22874149659863946,0.07876712328767123,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Victor Ulloa_FC Cincinnati,Victor Ulloa,26,MF (DM),FC Cincinnati,0.7734584450402144,0.5304347826086957,0.5040983606557377,0.6502546689303905,0.627318718381113,0.6369047619047619,0.39315068493150684,0.1407942238267148,0.4899159663865546,0.3764705882352941,0.5477792732166891,0.5462466487935657
2019_Lalas Abubakar_Columbus,Lalas Abubakar,24,DF (CB),Columbus,0.036193029490616625,0.9634782608695652,0.0389344262295082,0.9889643463497453,0.9831365935919055,0.22874149659863946,0.07876712328767123,,0.2823529411764706,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Lalas Abubakar_Colorado,Lalas Abubakar,24,DF (CB),Colorado,0.6695710455764075,0.6330434782608696,0.6079234972677595,0.7555178268251274,0.7639123102866779,0.22874149659863946,0.1684931506849315,0.20487364620938628,0.09159663865546218,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Eric Alexander_FC Cincinnati,Eric Alexander,30,MF,FC Cincinnati,0.2432975871313673,0.12608695652173912,0.3907103825136612,0.5449915110356537,0.7993254637436762,0.9787414965986394,0.3047945205479452,0.6191335740072202,0.3983193277310924,0.6647058823529411,0.9131897711978466,0.2479892761394102
2019_Brent Kallman_Minnesota,Brent Kallman,28,DF (CB),Minnesota,0.5180965147453083,0.8391304347826087,0.2650273224043716,0.5738539898132428,0.9131534569983136,0.22874149659863946,0.07876712328767123,0.9494584837545126,0.0949579831932773,0.3546218487394958,0.5895020188425303,0.2479892761394102
2019_Tosaint Ricketts_Vancouver,Tosaint Ricketts,31,FW-MF,Vancouver,0.306970509383378,0.23565217391304347,0.08743169398907104,0.02631578947368421,0.6079258010118044,0.22874149659863946,0.46164383561643835,0.825812274368231,0.5764705882352941,0.7697478991596639,0.8149394347240915,0.7265415549597856
2019_Drew Moor_Toronto FC,Drew Moor,35,DF (CB),Toronto FC,0.4497319034852547,0.6217391304347826,0.25341530054644806,0.32852292020373514,0.9713322091062394,0.22874149659863946,0.2328767123287671,0.05685920577617329,0.1361344537815126,0.3764705882352941,0.24629878869448182,0.2479892761394102
2019_Marco Farfan_Portland,Marco Farfan,20,"DF (FB, left)",Portland,0.14075067024128687,0.47739130434782606,0.7342896174863388,0.9915110356536503,0.3296795952782462,0.22874149659863946,0.07876712328767123,0.9494584837545126,0.2689075630252101,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Sam Johnson_Real Salt Lake,Sam Johnson,25,FW,Real Salt Lake,0.7211796246648794,0.47739130434782606,0.30191256830601093,0.11205432937181664,0.16779089376053963,0.22874149659863946,0.4506849315068493,0.5613718411552346,0.38235294117647056,0.453781512605042,0.24629878869448182,0.9557640750670241
2019_Kevin Partida_San Jose,Kevin Partida,23,MF,San Jose,0.036193029490616625,,0.9993169398907104,1.0,0.0581787521079258,,,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Tim Parker_NY Red Bulls,Tim Parker,25,"DF (CB, right)",NY Red Bulls,0.925603217158177,0.8121739130434783,0.505464480874317,0.6536502546689303,0.3456998313659359,0.5824829931972789,0.20136986301369864,0.8546931407942239,0.11932773109243698,0.31176470588235294,0.24629878869448182,0.2479892761394102
2019_Joshua Pérez_Los Angeles FC,Joshua Pérez,21,FW,Los Angeles FC,0.4497319034852547,0.38782608695652177,0.4651639344262295,0.2614601018675722,0.7023608768971332,0.22874149659863946,0.623972602739726,0.07220216606498195,0.8487394957983193,0.9630252100840336,0.8324360699865411,0.7426273458445041
2019_Erik Godoy_Vancouver,Erik Godoy,25,"DF (CB, right)",Vancouver,0.863941018766756,0.6269565217391304,0.3702185792349727,0.6417657045840407,0.5994940978077572,0.46258503401360546,0.25273972602739725,0.2833935018050541,0.16554621848739495,0.3546218487394958,0.5013458950201884,0.5033512064343163
2019_Teal Bunbury_New England,Teal Bunbury,28,FW-MF,New England,0.9524128686327078,0.28608695652173916,0.39617486338797814,0.14431239388794567,0.2133220910623946,0.48299319727891155,0.552054794520548,0.34657039711191334,0.646218487394958,0.7605042016806722,0.6164199192462988,0.7928954423592494
2019_Cristian Roldan_Seattle,Cristian Roldan,23,FW-MF (AM-DM),Seattle,0.863941018766756,0.48869565217391303,0.8688524590163934,0.7011884550084889,0.7352445193929174,0.467687074829932,0.6273972602739726,0.7770758122743683,0.7310924369747899,0.7084033613445379,0.6864064602960969,0.7580428954423593
2019_Andy Polo_Portland,Andy Polo,24,"FW-MF (WM, right)",Portland,0.6072386058981233,0.2573913043478261,0.3948087431693989,0.21731748726655348,0.7521079258010118,0.22874149659863946,0.7438356164383562,0.0776173285198556,0.8823529411764706,0.6226890756302521,0.6379542395693136,0.2479892761394102
2019_Brad Smith_Seattle,Brad Smith,24,"DF-MF (FB-WM, left)",Seattle,0.7459785522788204,0.32521739130434785,0.453551912568306,0.7877758913412564,0.40050590219224286,0.5034013605442177,0.9602739726027397,0.24729241877256317,0.7159663865546219,0.7974789915966387,0.8600269179004038,0.2479892761394102
2019_Jorge Villafaña_Portland,Jorge Villafaña,29,"DF-FW-MF (FB, left)",Portland,0.6977211796246648,0.37043478260869567,0.773224043715847,0.633276740237691,0.4451939291736931,0.22874149659863946,0.9082191780821918,0.26263537906137185,0.626890756302521,0.5899159663865546,0.8149394347240915,0.2479892761394102
2019_Ruan_Orlando City,Ruan,23,"DF (FB, right)",Orlando City,0.7459785522788204,0.23565217391304347,0.4453551912568306,0.21477079796264856,0.2057335581787521,0.4931972789115646,0.8986301369863013,0.16064981949458484,0.3546218487394958,0.7344537815126051,0.7812920592193809,0.2479892761394102
2019_Hwang In-beom_Vancouver,Hwang In-beom,22,MF,Vancouver,0.9912868632707775,0.42782608695652175,0.3975409836065574,0.5144312393887945,0.7209106239460371,0.8877551020408163,0.43424657534246575,0.3844765342960289,0.7857142857142857,0.6647058823529411,0.6608344549125168,0.6266756032171582
2019_Jesús Medina_NYCFC,Jesús Medina,21,FW-MF,NYCFC,0.5844504021447721,0.15391304347826087,0.9221311475409836,0.8913412563667232,0.654300168634064,0.95578231292517,0.4273972602739726,0.04512635379061372,0.7512605042016807,0.6100840336134454,0.7052489905787349,0.8766756032171582
2019_Tommy Thompson_San Jose,Tommy Thompson,23,DF-FW-MF,San Jose,0.8954423592493298,0.38782608695652177,0.8005464480874317,0.48047538200339557,0.8912310286677909,0.5960884353741497,0.6,0.592057761732852,0.6638655462184874,0.7084033613445379,0.5242261103633916,0.6005361930294906
2019_Eric Miller_Minnesota,Eric Miller,26,DF (FB),Minnesota,0.2432975871313673,0.9608695652173913,0.657103825136612,0.8378607809847198,0.47133220910623946,0.22874149659863946,0.6931506849315069,0.9494584837545126,0.24033613445378152,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Eric Miller_NYCFC,Eric Miller,26,DF (FB),NYCFC,0.21179624664879357,0.94,0.3722677595628415,0.3616298811544992,0.554806070826307,0.22874149659863946,0.30068493150684933,0.013537906137184115,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Ayo Akinola_Toronto FC,Ayo Akinola,19,FW,Toronto FC,0.306970509383378,0.4234782608695652,0.7172131147540983,0.15110356536502548,0.7284991568296796,0.22874149659863946,0.44931506849315067,0.20487364620938628,0.7478991596638656,0.9487394957983193,0.24629878869448182,0.8652815013404825
2019_Georges Mukumbilwa_Vancouver,Georges Mukumbilwa,19,MF,Vancouver,0.036193029490616625,,0.0389344262295082,0.02631578947368421,0.003372681281618887,0.22874149659863946,0.9986301369863013,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Jordy Delem_Seattle,Jordy Delem,25,MF (AM),Seattle,0.6977211796246648,0.8469565217391304,0.6830601092896175,0.9541595925297114,0.6711635750421585,0.22874149659863946,0.07876712328767123,0.7418772563176895,0.2184873949579832,0.33949579831932775,0.24629878869448182,0.2479892761394102
2019_Aboubacar Keita_Columbus,Aboubacar Keita,18,DF,Columbus,0.3746648793565684,0.7678260869565218,0.4180327868852459,0.568760611205433,0.7141652613827993,0.22874149659863946,0.2,0.6191335740072202,0.07563025210084033,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Keaton Parks_NYCFC,Keaton Parks,21,MF,NYCFC,0.6695710455764075,0.6643478260869565,0.9132513661202186,0.4940577249575552,0.8305227655986509,0.9523809523809523,0.4465753424657534,0.5063176895306859,0.7378151260504202,0.453781512605042,0.5895020188425303,0.5837801608579088
2019_Krisztián Németh_Sporting KC,Krisztián Németh,30,FW,Sporting KC,0.7211796246648794,0.2539130434782609,0.14344262295081966,0.10526315789473684,0.4451939291736931,0.6887755102040817,0.3287671232876712,0.5144404332129964,0.7655462184873949,0.8420168067226891,0.7052489905787349,0.9182305630026809
2019_Thomas McCabe_FC Cincinnati,Thomas McCabe,20,MF,FC Cincinnati,0.2432975871313673,0.6965217391304348,0.7547814207650273,0.5848896434634975,0.9055649241146712,0.22874149659863946,0.07876712328767123,0.9494584837545126,0.21008403361344538,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Everton Luiz_Real Salt Lake,Everton Luiz,30,"DF-MF (FB, right)",Real Salt Lake,0.8009383378016086,0.7286956521739131,0.8244535519125683,0.4159592529711375,0.8170320404721754,0.4914965986394558,0.2602739726027397,0.7220216606498195,0.4117647058823529,0.43529411764705883,0.6379542395693136,0.2479892761394102
2019_Mauricio Pereyra_Orlando City,Mauricio Pereyra,28,MF (AM),Orlando City,0.2432975871313673,0.03217391304347826,0.9153005464480874,0.233446519524618,0.32377740303541314,0.9455782312925171,0.37054794520547946,0.8790613718411552,0.9529411764705882,0.8420168067226891,0.9690444145356663,0.2479892761394102
2019_Roland Lamah_FC Cincinnati,Roland Lamah,31,"FW-MF (WM, left)",FC Cincinnati,0.8324396782841823,0.5130434782608696,0.2192622950819672,0.13242784380305603,0.19308600337268128,0.814625850340136,0.8356164383561644,0.4548736462093863,0.746218487394958,0.788235294117647,0.753028263795424,0.5462466487935657
2019_Aljaž Struna_Houston,Aljaž Struna,28,"DF-MF (CB-DM-FB, right)",Houston,0.863941018766756,0.8330434782608696,0.2718579234972678,0.6256366723259762,0.9308600337268128,0.22874149659863946,0.1821917808219178,0.8546931407942239,0.10588235294117647,0.39243697478991596,0.5013458950201884,0.2479892761394102
2019_Jørgen Skjelvik_LA Galaxy,Jørgen Skjelvik,27,"DF-MF (CB-WM, left)",LA Galaxy,0.628686327077748,0.8060869565217391,0.3251366120218579,0.7945670628183361,0.5716694772344013,0.22874149659863946,0.7890410958904109,0.2933212996389892,0.44201680672268906,0.41092436974789914,0.6864064602960969,0.5462466487935657
2019_Felipe Hernandez_Sporting KC,Felipe Hernandez,20,MF,Sporting KC,0.09584450402144772,0.9869565217391304,0.0389344262295082,0.9796264855687606,0.5716694772344013,0.22874149659863946,0.4965753424657534,0.013537906137184115,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Fabian Herbers_Chicago,Fabian Herbers,25,FW-MF,Chicago,0.5509383378016086,0.46695652173913044,0.796448087431694,0.3870967741935484,0.5994940978077572,0.22874149659863946,0.7410958904109589,0.2933212996389892,0.8487394957983193,0.7420168067226891,0.7052489905787349,0.8652815013404825
2019_Federico Higuaín_Columbus,Federico Higuaín,34,FW-MF (AM),Columbus,0.4698391420911528,0.3634782608695652,0.18032786885245902,0.19185059422750425,0.3768971332209106,0.9761904761904762,0.6191780821917808,0.7084837545126353,0.9134453781512605,0.9352941176470588,0.8694481830417228,0.6005361930294906
2019_Joe Gyau_FC Cincinnati,Joe Gyau,26,"FW-MF (WM, right)",FC Cincinnati,0.306970509383378,0.4443478260869565,0.4651639344262295,0.5076400679117148,0.6391231028667791,0.8078231292517006,0.623972602739726,0.27346570397111913,0.47394957983193275,0.7789915966386555,0.24629878869448182,0.2479892761394102
2019_Vitor Junior_LA Galaxy,Vitor Junior,30,MF (CM),LA Galaxy,0.09584450402144772,,0.0389344262295082,0.02631578947368421,0.9730185497470489,0.22874149659863946,0.07876712328767123,,0.03529411764705882,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Tomás Martínez_Houston,Tomás Martínez,23,MF (AM),Houston,0.9745308310991957,0.1791304347826087,0.7868852459016393,0.6434634974533107,0.5084317032040472,0.9030612244897959,0.5068493150684932,0.2870036101083033,0.9042016806722689,0.8907563025210085,0.6164199192462988,0.7265415549597856
2019_Roger Espinoza_Sporting KC,Roger Espinoza,32,"DF-MF (CM-DM-FB-WM, right)",Sporting KC,0.5180965147453083,0.7373913043478261,0.8920765027322405,0.15449915110356535,0.2554806070826307,0.7670068027210885,0.584931506849315,0.657942238267148,0.8050420168067227,0.6016806722689075,0.6164199192462988,0.2479892761394102
2019_Amando Moreno_Chicago,Amando Moreno,23,FW-MF,Chicago,0.2761394101876676,,0.0389344262295082,0.3616298811544992,0.9940978077571669,0.9974489795918368,0.07876712328767123,0.6191335740072202,0.9941176470588236,0.9983193277310924,0.24629878869448182,0.2479892761394102
2019_Anton Tinnerholm_NYCFC,Anton Tinnerholm,27,"DF (FB, right)",NYCFC,0.8954423592493298,0.6660869565217391,0.5095628415300546,0.46519524617996605,0.3178752107925801,0.7295918367346939,0.7835616438356164,0.4223826714801444,0.7714285714285715,0.8159663865546218,0.8694481830417228,0.5033512064343163
2019_Shamit Shome_Montreal,Shamit Shome,21,MF,Montreal,0.8009383378016086,0.37565217391304345,0.6680327868852459,0.3938879456706282,0.6913996627318718,0.22874149659863946,0.26575342465753427,0.3601083032490975,0.426890756302521,0.5773109243697478,0.5672947510094213,0.5663538873994638
2019_DeJuan Jones_New England,DeJuan Jones,21,DF,New England,0.628686327077748,0.38782608695652177,0.7404371584699454,0.7860780984719864,0.33389544688026984,0.22874149659863946,0.7602739726027398,0.3303249097472924,0.4865546218487395,0.3546218487394958,0.24629878869448182,0.5837801608579088
2019_Andreu Fontàs_Sporting KC,Andreu Fontàs,29,DF (CB),Sporting KC,0.4497319034852547,0.6965217391304348,0.4412568306010929,0.7606112054329371,0.9510961214165261,0.22874149659863946,0.07876712328767123,0.9494584837545126,0.3302521008403361,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Nick Besler_Real Salt Lake,Nick Besler,25,DF-MF,Real Salt Lake,0.5509383378016086,0.8391304347826087,0.7438524590163934,0.4855687606112054,0.5413153456998314,0.7040816326530612,0.3801369863013699,0.825812274368231,0.6134453781512605,0.7605042016806722,0.7052489905787349,0.646112600536193
2019_Carlos Gruezo_FC Dallas,Carlos Gruezo,23,MF (DM),FC Dallas,0.3424932975871314,0.94,0.796448087431694,0.5950764006791172,0.9131534569983136,0.22874149659863946,0.20410958904109588,0.3185920577617328,0.31512605042016806,0.1495798319327731,0.24629878869448182,0.6387399463806971
2019_Jackson Yueill_San Jose,Jackson Yueill,21,MF,San Jose,0.9524128686327078,0.4443478260869565,0.32103825136612024,0.22750424448217318,0.8440134907251264,0.8741496598639455,0.36164383561643837,0.75,0.8218487394957983,0.6403361344537815,0.7254374158815612,0.6266756032171582
2019_Kim Kee-hee_Seattle,Kim Kee-hee,29,"DF-MF (CB-DM, right)",Seattle,0.8954423592493298,0.7243478260869565,0.29918032786885246,0.3225806451612903,0.7866779089376054,0.22874149659863946,0.25273972602739725,0.8095667870036101,0.1411764705882353,0.30084033613445377,0.5013458950201884,0.2479892761394102
2019_Doneil Henry_Vancouver,Doneil Henry,25,"DF (CB, left)",Vancouver,0.7459785522788204,0.7678260869565218,0.3879781420765027,0.8217317487266553,0.6239460370994941,0.4880952380952381,0.07876712328767123,0.9494584837545126,0.07226890756302522,0.31176470588235294,0.24629878869448182,0.7050938337801609
2019_Luís Caicedo_New England,Luís Caicedo,22,MF,New England,0.925603217158177,0.6,0.9644808743169399,0.6943972835314092,0.5876897133220911,0.4744897959183674,0.20273972602739726,0.2933212996389892,0.2596638655462185,0.31176470588235294,0.24629878869448182,0.2479892761394102
2019_Marvin Loría_Portland,Marvin Loría,21,MF (WM),Portland,0.6072386058981233,0.14,0.19467213114754098,0.933786078098472,0.5775716694772344,0.7108843537414966,0.7931506849315069,0.8501805054151624,0.8689075630252101,0.8907563025210085,0.24629878869448182,0.8036193029490617
2019_Aníbal Godoy_San Jose,Aníbal Godoy,28,MF (CM-DM),San Jose,0.4912868632707775,0.8165217391304348,0.8442622950819673,0.534804753820034,0.9426644182124789,0.7227891156462585,0.17945205479452056,0.3601083032490975,0.4899159663865546,0.43529411764705883,0.5895020188425303,0.2479892761394102
2019_Josh Williams_Columbus,Josh Williams,30,DF (CB),Columbus,0.5180965147453083,0.5547826086956522,0.3442622950819672,0.4431239388794567,0.7934232715008431,0.22874149659863946,0.25753424657534246,0.9494584837545126,0.11008403361344538,0.1495798319327731,0.24629878869448182,0.6695710455764075
2019_Laurent Ciman_Toronto FC,Laurent Ciman,33,DF (CB-FB),Toronto FC,0.5509383378016086,0.6191304347826087,0.4385245901639344,0.45500848896434637,0.8979763912310287,0.5688775510204082,0.26164383561643834,0.9494584837545126,0.20672268907563024,0.3546218487394958,0.24629878869448182,0.2479892761394102
2019_Jonathan Bornstein_Chicago,Jonathan Bornstein,34,"DF-MF (FB-WM, left)",Chicago,0.4014745308310992,0.5547826086956522,0.5478142076502732,0.5874363327674024,0.463743676222597,0.22874149659863946,0.6301369863013698,0.4891696750902527,0.23109243697478993,0.39243697478991596,0.24629878869448182,0.2479892761394102
2019_Valeri Qazaishvili_San Jose,Valeri Qazaishvili,26,FW-MF (AM),San Jose,0.9524128686327078,0.14695652173913043,0.7827868852459017,0.3174872665534805,0.7074198988195616,0.7125850340136054,0.5123287671232877,0.7987364620938628,0.957983193277311,0.9235294117647059,0.8438761776581427,0.8619302949061662
2019_Alex DeJohn_Orlando City,Alex DeJohn,27,DF,Orlando City,0.2432975871313673,0.8617391304347826,0.09562841530054644,0.22920203735144312,0.42411467116357504,0.8290816326530612,0.2691780821917808,,0.20252100840336135,0.1495798319327731,0.24629878869448182,0.2479892761394102
2019_Alejandro Bedoya_Philadelphia,Alejandro Bedoya,31,FW-MF (AM-CM-DM),Philadelphia,0.9524128686327078,0.5791304347826087,0.7213114754098361,0.5263157894736842,0.8305227655986509,0.6394557823129252,0.6356164383561644,0.5523465703971119,0.6168067226890757,0.5773109243697478,0.6608344549125168,0.6554959785522788
2019_Adama Diomande_Los Angeles FC,Adama Diomande,28,FW,Los Angeles FC,0.7459785522788204,0.8347826086956521,0.26024590163934425,0.6774193548387096,0.2133220910623946,0.9421768707482994,0.410958904109589,0.5144404332129964,0.8336134453781513,0.9596638655462185,0.9306864064602961,0.9336461126005362
2019_Anthony Jackson-Hamel_Montreal,Anthony Jackson-Hamel,25,FW,Montreal,0.5180965147453083,0.3060869565217391,0.0389344262295082,0.12393887945670629,0.2327150084317032,0.22874149659863946,0.3561643835616438,0.6191335740072202,0.6050420168067226,0.8159663865546218,0.24629878869448182,0.9061662198391421
2019_Brian Rodríguez_Los Angeles FC,Brian Rodríguez,18,FW,Los Angeles FC,0.2761394101876676,0.09478260869565218,0.17691256830601093,0.15280135823429541,0.30016863406408095,0.9880952380952381,0.821917808219178,0.14350180505415164,0.9899159663865547,0.8546218487394958,0.24629878869448182,0.2479892761394102
2019_Hassani Dotson_Minnesota,Hassani Dotson,21,MF,Minnesota,0.7211796246648794,0.8469565217391304,0.8538251366120219,0.8981324278438031,0.2782462057335582,0.5374149659863946,0.6383561643835617,0.5342960288808665,0.6050420168067226,0.7084033613445379,0.24629878869448182,0.8036193029490617
2019_Dairon Asprilla_Portland,Dairon Asprilla,26,"FW-MF (WM, right)",Portland,0.4497319034852547,0.4043478260869565,0.45081967213114754,0.44482173174872663,0.22849915682967958,0.22874149659863946,0.8273972602739726,0.6191335740072202,0.795798319327731,0.7084033613445379,0.24629878869448182,0.8512064343163539
